MUL ID|Chassis|Model|Source|Combined|Tech Base|Unit Type|Movement Type|Weight|Intro Date|Prototype|Production|Common|Extinct|Omni|Role|BV|Cost|Rules|Engine Name|Internal Structure|Myomer|Cockpit Type|Gyro Type|Armor Types|Equipment|Tech Rating|Unit Quirks|Weapon Quirks|Manufacturer|Factory|Targeting|Comms|Armor|JJ|Engine|Chassis_1|Fluff Date|Capabilities|Overview|History|Deployment|Notes|File Location|File Modified
9195|Grenadier II Battle Armor|C(Sqd6)|XTR:RotS 3|Grenadier II Battle Armor C(Sqd6)|Mixed Inner Sphere|Battlearmor|Foot Infantry|6.0|3137|-|-|3137+|-|false|Ambusher|661|3645000|2|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Stealth (Standard),|CLBAFlamer,ISBAMediumLaser,BABasicManipulator|E/X-X-X-E|Difficult to Maintain||General Motors|Talcott|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Republic III/Grenadier II BA C (Sqd6).blk|2026-06-13
7387|Clan Interface Armor|(Sqd1)|XTR:RotS 3|Clan Interface Armor (Sqd1)|Mixed Clan|Battlearmor|Foot Infantry|1.0|3083|-|3083+|-|-|false|Scout|7|587500|F|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Standard (Basic),|BAArmoredGlove,BAAPMount,Mission Equipment Storage,BABattleMechNIU|E/X-X-E-F|Non-Standard Parts||Unknown Hell's Horses Production Site|Unknown Sea Fox Production Site|Unknown Wolf Production Site|Unknown|Unknown|Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Republic III/Clan Interface Armor (Sqd1).blk|2026-06-13
7391|Grenadier II Battle Armor|B(Sqd4)|XTR:RotS 3|Grenadier II Battle Armor B(Sqd4)|Mixed Inner Sphere|Battlearmor|Foot Infantry|4.0|3137|-|3137+|-|-|false|Missile Boat|370|2586000|3|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Stealth (Standard),|BattleArmorC3,CLBALRM4,BABasicManipulator|F/X-X-X-E|Difficult to Maintain||General Motors|Talcott|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Republic III/Grenadier II BA B (Sqd4).blk|2026-06-13
9194|Grenadier II Battle Armor|B(Sqd6)|XTR:RotS 3|Grenadier II Battle Armor B(Sqd6)|Mixed Inner Sphere|Battlearmor|Foot Infantry|6.0|3137|-|3137+|-|-|false|Missile Boat|641|3879000|3|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Stealth (Standard),|BattleArmorC3,CLBALRM4,BABasicManipulator|F/X-X-X-E|Difficult to Maintain||General Motors|Talcott|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Republic III/Grenadier II BA B (Sqd6).blk|2026-06-13
7393|Grenadier II Battle Armor|D(Sqd4)|XTR:RotS 3|Grenadier II Battle Armor D(Sqd4)|Mixed Inner Sphere|Battlearmor|Foot Infantry|4.0|3137|-|3137+|-|-|false|Missile Boat|309|3046000|3|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Stealth (Standard),|ISBAFireDrakeNeedler,ISBATubeArtillery,BABasicManipulator|E/X-X-X-E|Difficult to Maintain||General Motors|Talcott|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Republic III/Grenadier II BA D (Sqd4).blk|2026-06-13
8829|Aegis Point Defense Suit|(Sqd5)|XTR:RotS 3|Aegis Point Defense Suit (Sqd5)|Inner Sphere|Battlearmor|Foot Infantry|5.0|3132|3132-3133|3134+|-|-|false|Scout|242|2400400|3|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Stealth (Improved),|BABasicManipulator,IS BA Stealth (Improved),BAAPMount,InfantryAssaultRifle,ISBAAPDS|E/X-X-X-E|Improved Communications||Rhodes Foundry Ltd.|Devil's Rock|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Republic III/Aegis Point Defense Suit (Sqd5).blk|2026-06-13
8598|Void Medium Battle Armor|Caltrop(Sqd5)|XTR:Kurita|Void Medium Battle Armor Caltrop(Sqd5)|Mixed Inner Sphere|Battlearmor|Jump Infantry|5.0|3078|-|-|3078+|-|false|Ambusher|513|3256250|2|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Stealth (Improved),|BAHeavyBattleClaw,CLBAERSmallLaser,Clan BA Stealth (Improved),ISBAMineDispenser,BAJumpJet|F/X-X-F*-F|||Ishikawajima-Harima BAI|Luthien|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 20:20:42|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Kurita/Void Med BA Caltrop (Sqd5).blk|2026-06-13
1738|Kage Light Battle Armor|C(Sqd4)|XTR:Kurita|Kage Light Battle Armor C(Sqd4)|Inner Sphere|Battlearmor|Jump Infantry|4.0|3077|3077-3089|3090+|-|-|false|Ambusher|133|2030320|4|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Mimetic,|BAArmoredGlove,InfantryAssaultRifle,BattleArmorC3,IS BA Mimetic,BAJumpJet|E/X-X-F-E|||New Samarkand Metals|New Samarkand|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Kurita/Kage Light BA C (Sqd4).blk|2026-06-13
8962|Void Medium Battle Armor|Caltrop(Sqd6)|XTR:Kurita|Void Medium Battle Armor Caltrop(Sqd6)|Mixed Inner Sphere|Battlearmor|Jump Infantry|6.0|3078|-|-|3078+|-|false|Ambusher|659|4027500|2|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Stealth (Improved),|BAHeavyBattleClaw,CLBAERSmallLaser,Clan BA Stealth (Improved),ISBAMineDispenser,BAJumpJet|F/X-X-F*-F|||Ishikawajima-Harima BAI|Luthien|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 20:20:42|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Kurita/Void Med BA Caltrop (Sqd6).blk|2026-06-13
8918|Kage Light Battle Armor|C(Sqd6)|XTR:Kurita|Kage Light Battle Armor C(Sqd6)|Inner Sphere|Battlearmor|Jump Infantry|6.0|3077|3077-3089|3090+|-|-|false|Ambusher|230|3045480|4|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Mimetic,|BAArmoredGlove,InfantryAssaultRifle,BattleArmorC3,IS BA Mimetic,BAJumpJet|E/X-X-F-E|||New Samarkand Metals|New Samarkand|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Kurita/Kage Light BA C (Sqd6).blk|2026-06-13
8554|Kage Light Battle Armor|C(Sqd5)|XTR:Kurita|Kage Light Battle Armor C(Sqd5)|Inner Sphere|Battlearmor|Jump Infantry|5.0|3077|3077-3089|3090+|-|-|false|Ambusher|179|2537900|4|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Mimetic,|BAArmoredGlove,InfantryAssaultRifle,BattleArmorC3,IS BA Mimetic,BAJumpJet|E/X-X-F-E|||New Samarkand Metals|New Samarkand|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Kurita/Kage Light BA C (Sqd5).blk|2026-06-13
3446|Void Medium Battle Armor|Caltrop(Sqd4)|XTR:Kurita|Void Medium Battle Armor Caltrop(Sqd4)|Mixed Inner Sphere|Battlearmor|Jump Infantry|4.0|3078|-|-|3078+|-|false|Ambusher|381|2525000|2|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Stealth (Improved),|BAHeavyBattleClaw,CLBAERSmallLaser,Clan BA Stealth (Improved),ISBAMineDispenser,BAJumpJet|F/X-X-F*-F|||Ishikawajima-Harima BAI|Luthien|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 20:20:42|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Kurita/Void Med BA Caltrop (Sqd4).blk|2026-06-13
8383|Undine Battle Armor|'Sebastian'(Sqd4)|XTR:Royal Fantasy|Undine Battle Armor 'Sebastian'(Sqd4)|Clan|Battlearmor|UMU|4.0|3145|-|3145+|-|-|false|Ambusher|227|3584000|2|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Standard (Basic),|BABattleClaw,CLBAERMicroLaser,CLBASRM1OS,BAUMU|F/X-X-X-E|||Team Triton|Solaris VII|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|Should be SRT1 but not coded in the MM at this time.|data/mekfiles/battlearmor/XTRs/Royal Fantasy/Undine BA 'Sebastian'.blk|2026-06-13
8385|Gnome Battle Armor|'Dwarf'(Sqd4)|XTR:Royal Fantasy|Gnome Battle Armor 'Dwarf'(Sqd4)|Mixed Clan|Battlearmor|Jump Infantry|4.0|3140|-|-|3140+|-|false|Juggernaut|162|3440000|3|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Standard (Basic),|BAJumpJet|E/X-X-X-D|||Team Magic Mirror|Solaris VII|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Royal Fantasy/Gnome BA 'Dwarf_.blk|2026-06-13
8384|Sylph Battle Armor|'TinkerBelle'(Sqd4)|XTR:Royal Fantasy|Sylph Battle Armor 'TinkerBelle'(Sqd4)|Clan|Battlearmor|VTOL|4.0|3060|-|3060+|-|-|false|Scout|272|3926000|2|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Standard (Basic),|BABasicManipulator,CLBAERMicroLaser,CLBASRM5OS,BAVTOL|F/X-X-F-E|||Field Refit|Various|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/XTRs/Royal Fantasy/Sylph BA 'TinkerBelle'.blk|2026-06-13
9356|TinStar BattleArmor|(Sqd6)|OTP:FR|TinStar BattleArmor (Sqd6)|Inner Sphere|Battlearmor|Foot Infantry|6.0|3087|-|-|3087+|-|false|Ambusher|491|2514480|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Standard (Basic),|BABasicManipulator,ISBASupportPPC,BADavidLightGaussRifle,BA-Magnetic Clamp,BAAPMount,InfantryAssaultRifle|E/X-X-E-D|Easy to Maintain|Accurate Weapon|Hilltopper Engineering|Hilltopper Engineering|Hilltopper Engineering|Hilltopper Engineering|Fronc|Independence|McEvans' Sacrifice|Rockwellawan|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/OTP/Fronc Reaches/TinStar BA (Sqd6).blk|2026-06-13
9355|TinStar BattleArmor|(Sqd5)|OTP:FR|TinStar BattleArmor (Sqd5)|Inner Sphere|Battlearmor|Foot Infantry|5.0|3087|-|-|3087+|-|false|Ambusher|382|2095400|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Standard (Basic),|BABasicManipulator,ISBASupportPPC,BADavidLightGaussRifle,BA-Magnetic Clamp,BAAPMount,InfantryAssaultRifle|E/X-X-E-D|Easy to Maintain|Accurate Weapon|Hilltopper Engineering|Hilltopper Engineering|Hilltopper Engineering|Hilltopper Engineering|Fronc|Independence|McEvans' Sacrifice|Rockwellawan|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/OTP/Fronc Reaches/TinStar BA (Sqd5).blk|2026-06-13
7700|TinStar BattleArmor|(Sqd4)|OTP:FR,RG28|TinStar BattleArmor (Sqd4)|Inner Sphere|Battlearmor|Foot Infantry|4.0|3087|-|-|3087+|-|false|Ambusher|284|1676320|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Standard (Basic),|BABasicManipulator,ISBASupportPPC,BADavidLightGaussRifle,BA-Magnetic Clamp,BAAPMount,InfantryAssaultRifle|E/X-X-E-D|Easy to Maintain|Accurate Weapon|Hilltopper Engineering|Hilltopper Engineering|Hilltopper Engineering|Hilltopper Engineering|Fronc|Independence|McEvans' Sacrifice|Rockwellawan|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/OTP/Fronc Reaches/TinStar BA (Sqd4).blk|2026-06-13
9061|Trinity Medium Battle Armor|(Ying Long)(Plasma)(Sqd6)|TR:3075|Trinity Medium Battle Armor (Ying Long)(Plasma)(Sqd6)|Inner Sphere|Battlearmor|Foot Infantry|6.0|3065|-|3065-3073|3074+|-|false|Ambusher|367|2808000|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Mimetic,|ISBAPlasmaRifle,BABattleClaw,IS BA Mimetic|E/X-X-F-E|||Ceres Metals Industries|Capella|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Trinity Med BA (Ying Long)(Plasma) (Sqd6).blk|2026-06-13
3957|Clan Medium Battle Armor|(Rabid)(Sqd4)|TR:3075|Clan Medium Battle Armor (Rabid)(Sqd4)|Clan|Battlearmor|Jump Infantry|4.0|3067|-|-|3067+|-|false|Scout|241|3042000|2|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Standard (Basic),|CLBASRM2 (OS),CLBAFlamer,BAJumpBooster,BASearchlight,BABasicManipulator,BAJumpJet|F/X-X-E-D|||Barcella Battle Armor Facility|Clan Diamond Shark IndustriPlex-C|Mualang Battle Armor Facility|Trellshire Heavy Industries|Irece|Itabaiana|Mualang|Twycross|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Clan Med BA (Rapid) (Sqd4).blk|2026-06-13
9036|Shedu Assault Battle Armor|(Recon)(Sqd6)|TR:3075|Shedu Assault Battle Armor (Recon)(Sqd6)|Inner Sphere|Battlearmor|Foot Infantry|6.0|3072|-|-|3072+|-|false|Scout|573|5247600|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Advanced,|CLBALightMortar,Camo System,ISImprovedSensors,IS BA ECM,IS BA Advanced|E/X-X-F-E|||Gibson Federated BattleMechs|Gibson|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Shedu Assault BA (Recon) (Sqd6).blk|2026-06-13
8993|Grenadier Battle Armor|[Flamer](Sqd6)|TR:3075|Grenadier Battle Armor [Flamer](Sqd6)|Inner Sphere|Battlearmor|Foot Infantry|6.0|3065|-|-|3065+|-|false|Ambusher|541|4347480|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Stealth (Standard),|CLBAFlamer,ISBASRM4,BABasicManipulator,BAAPMount,InfantryAssaultRifle|E/X-X-E-D|||Albion Advanced Technologies and Products|General Motors|New Avalon|Talcott|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Grenadier BA [Flamer] (Sqd6).blk|2026-06-13
8997|Grenadier Battle Armor|[TAG](Sqd6)|TR:3075|Grenadier Battle Armor [TAG](Sqd6)|Inner Sphere|Battlearmor|Foot Infantry|6.0|3065|-|-|3065+|-|false|Ambusher|511|4542480|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Stealth (Standard),|CLBALightTAG,ISBASRM4,BABasicManipulator,BAAPMount,InfantryAssaultRifle|E/X-X-F-E|||Albion Advanced Technologies and Products|General Motors|New Avalon|Talcott|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Grenadier BA [TAG] (Sqd6).blk|2026-06-13
9034|Shedu Assault Battle Armor|(Capture Team)(Sqd6)|TR:3075|Shedu Assault Battle Armor (Capture Team)(Sqd6)|Inner Sphere|Battlearmor|Foot Infantry|6.0|3074|3074-3083|3084+|-|-|false|Juggernaut|728|6804000|3|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Advanced,|ISBAMagshotGaussRifle,IS BA Advanced,ISDetachableWeaponPack,ISBATaser|E/X-X-F-E|||Gibson Federated BattleMechs|Gibson|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|The TRO: 3075 entry lists a 3-slot configurable turret with a weight of 40 kg. The correct weight of 80 kg would exceed the maximum 2000 kg.|data/mekfiles/battlearmor/3075/Shedu Assault BA (Capture) (Sqd6).blk|2026-06-13
8697|Trinity Medium Battle Armor|(Ying Long)(Plasma)(Sqd5)|TR:3075|Trinity Medium Battle Armor (Ying Long)(Plasma)(Sqd5)|Inner Sphere|Battlearmor|Foot Infantry|5.0|3065|-|3065-3073|3074+|-|false|Ambusher|285|2340000|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Mimetic,|ISBAPlasmaRifle,BABattleClaw,IS BA Mimetic|E/X-X-F-E|||Ceres Metals Industries|Capella|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Trinity Med BA (Ying Long)(Plasma) (Sqd5).blk|2026-06-13
8645|Nephilim Assault Battle Armor|(Capture Team)[HMG](Sqd5)|TR:3075|Nephilim Assault Battle Armor (Capture Team)[HMG](Sqd5)|Inner Sphere|Battlearmor|Foot Infantry|5.0|3075|3075-3083|3084+|-|-|false|Juggernaut|516|4967500|3|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Mimetic,|ISBAHeavyMachineGun,ISBALRM2OS,BAHeavyBattleClaw,IS BA Mimetic,ISDetachableWeaponPack,ISBATaser|E/X-X-F-E|||Gibson Federated BattleMechs|Gibson|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Nephilim Assault BA (CapTeam)[HMG] (Sqd5).blk|2026-06-13
9033|Se'irim Medium Battle Armor|(Sqd6)|TR:3075|Se'irim Medium Battle Armor (Sqd6)|Inner Sphere|Battlearmor|Jump Infantry|6.0|3072|-|-|3072+|-|false|Ambusher|347|2406000|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Stealth (Basic),|CLBALight Recoilless Rifle,ISBASRM5OS,BABattleClawVibro,BASearchlight,IS BA Stealth (Basic),BAJumpJet|E/X-X-E-D|||Gibson Federated BattleMechs|Gibson|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Se'irim Med BA (Sqd6).blk|2026-06-13
5198|Tengu Heavy Battle Armor|[C3i](Sqd4)|TR:3075|Tengu Heavy Battle Armor [C3i](Sqd4)|Inner Sphere|Battlearmor|Jump Infantry|4.0|3075|3075-3089|3090+|-|-|false|Juggernaut|193|4000320|4|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Advanced,|ISBC3i,CLBALightTAG,BABasicManipulator,BAAPMount,InfantryAssaultRifle,IS BA Advanced,BAJumpJet|E/X-X-F-E|||Gibson Federated BattleMechs|Gibson|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Tengu Heavy BA (C3i) (Sqd4).blk|2026-06-13
9037|Shedu Assault Battle Armor|(Sqd6)|TR:3075|Shedu Assault Battle Armor (Sqd6)|Inner Sphere|Battlearmor|Foot Infantry|6.0|3072|-|-|3072+|-|false|Juggernaut|651|4845000|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Advanced,|CLBAHeavy Recoilless Rifle,ISBAHeavyMachineGun,IS BA Advanced|E/X-X-F-E|||Gibson Federated BattleMechs|Gibson|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|The TRO: 3075 entry lists a 3-slot configurable turret with a weight of 40 kg. The correct weight of 80 kg would exceed the maximum 2000 kg.|data/mekfiles/battlearmor/3075/Shedu Assault BA (Sqd6).blk|2026-06-13
4703|Nephilim Assault Battle Armor|(Narc)(Sqd4)|TR:3075|Nephilim Assault Battle Armor (Narc)(Sqd4)|Inner Sphere|Battlearmor|Foot Infantry|4.0|3075|-|-|3075+|-|false|Juggernaut|410|3740000|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Mimetic,|ISDetachableWeaponPack,ISBASupportPPC,ISBARL2,BAHeavyBattleClaw,IS BA Mimetic,CLBACompactNarc|E/X-X-F-E|||Gibson Federated BattleMechs|Gibson|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Nephilim Assault BA (Narc) (Sqd4).blk|2026-06-13
4245|Grenadier Battle Armor|[TAG](Sqd4)|TR:3075|Grenadier Battle Armor [TAG](Sqd4)|Inner Sphere|Battlearmor|Foot Infantry|4.0|3065|-|-|3065+|-|false|Ambusher|295|3028320|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Stealth (Standard),|CLBALightTAG,ISBASRM4,BABasicManipulator,BAAPMount,InfantryAssaultRifle|E/X-X-F-E|||Albion Advanced Technologies and Products|General Motors|New Avalon|Talcott|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Grenadier BA [TAG] (Sqd4).blk|2026-06-13
4269|Hauberk Battle Armor|(Sqd4)|TR:3075|Hauberk Battle Armor (Sqd4)|Inner Sphere|Battlearmor|Foot Infantry|4.0|3070|-|-|3070+|-|false|Missile Boat|363|3285000|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Stealth (Improved),|ISBASmallLaser,ISBALRM5,BABattleClaw,IS BA Stealth (Improved)|E/X-X-F-E|||General Motors|Salem|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Hauberk BA (Sqd4).blk|2026-06-13
9043|Tengu Heavy Battle Armor|[C3i](Sqd6)|TR:3075|Tengu Heavy Battle Armor [C3i](Sqd6)|Inner Sphere|Battlearmor|Jump Infantry|6.0|3075|3075-3089|3090+|-|-|false|Juggernaut|335|6000480|4|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Advanced,|ISBC3i,CLBALightTAG,BABasicManipulator,BAAPMount,InfantryAssaultRifle,IS BA Advanced,BAJumpJet|E/X-X-F-E|||Gibson Federated BattleMechs|Gibson|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Tengu Heavy BA (C3i) (Sqd6).blk|2026-06-13
8967|Afreet Medium Battle Armor|(Jade Falcon)(Sqd6)|TR:3075|Afreet Medium Battle Armor (Jade Falcon)(Sqd6)|Clan|Battlearmor|Jump Infantry|6.0|3072|-|-|3072+|-|false|Scout|565|4383000|2|None|Not Applicable|None|Not Applicable|Not Applicable|Clan BA Fire Resistant,|CLBAAPGaussRifle,BABattleClawVibro,BAJumpBooster,Clan BA Fire Resistant,BAJumpJet|F/X-X-F-E|||Olivetti Weapons|Sudeten|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Afreet Med BA (JF) (Sqd6).blk|2026-06-13
9052|Tornado PA(L)|G13 [Grenade Launcher](Sqd6)|TR:3075|Tornado PA(L) G13 [Grenade Launcher](Sqd6)|Inner Sphere|Battlearmor|Foot Infantry|6.0|3066|-|-|3066+|-|false|Ambusher|80|1401480|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Stealth (Basic),|CLBAHeavyGrenadeLauncher,BAArmoredGlove,InfantryAssaultRifle,IS BA Stealth (Basic)|E/X-X-E-D|||Krupp Armament Works|Terra|Unknown Unknown|Unknown Unknown|Unknown Unknown|--|Unknown Unknown|Unknown Unknown|2026-03-16 21:37:26|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Tornado PA(L) G13 [GL] (Sqd6).blk|2026-06-13
4456|Kobold Battle Armor|[MicroGL/TAG](Sqd4)|TR:3075|Kobold Battle Armor [MicroGL/TAG](Sqd4)|Inner Sphere|Battlearmor|Jump Infantry|4.0|3069|-|-|3069+|-|false|Ambusher|113|1888120|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Stealth (Standard),|ISBAMicroGrenadeLauncher,BAArmoredGlove,InfantryAssaultRifle,CLBALightTAG,BAJumpJet|E/X-X-F-E|||Grumium Creations|Grumium|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-15 18:47:47|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Kobold BA [GL TAG] (Sqd4).blk|2026-06-13
8970|Asura Medium Battle Armor|(Anti-Infantry)(Sqd6)|TR:3075|Asura Medium Battle Armor (Anti-Infantry)(Sqd6)|Inner Sphere|Battlearmor|Jump Infantry|6.0|3072|-|-|3072+|-|false|Ambusher|347|3534000|2|None|Not Applicable|None|Not Applicable|Not Applicable|IS BA Advanced,|CLBAMG,ISBAFireDrakeNeedler,Camo System,BABattleClaw,IS BA Advanced,BAJumpJet|E/X-X-F-E|||Gibson Federated BattleMechs|Gibson|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|Unknown Unknown|2026-03-13 20:44:32|yes|yes|yes|yes|--|data/mekfiles/battlearmor/3075/Asura Med BA (Anti Infantry)(Sqd6).blk|2026-06-13
